Date,AAPL,GOOG,MSFT
2020-05-20,77.68014526367188,70.00442504882812,178.20472717285156
2020-05-21,77.10099029541016,69.8093490600586,176.0642852783203
2020-05-22,77.597412109375,70.18855285644531,176.14108276367188
2020-05-26,77.0718002319336,70.5169906616211,174.27896118164062
2020-05-27,77.4075927734375,70.55780029296875,174.50929260253906
2020-05-28,77.44168090820312,70.50257110595703,174.11581420898438
2020-05-29,77.3662338256836,71.10919952392578,175.8915252685547
2020-06-01,78.31768035888672,71.25350952148438,175.4883575439453
2020-06-02,78.68024444580078,71.62176513671875,177.48484802246094
2020-06-03,79.1133804321289,71.48043823242188,177.91677856445312
2020-06-04,78.43204498291016,70.27613830566406,175.57473754882812
2020-06-05,80.66585540771484,71.5804672241211,179.682861328125
2020-06-08,81.14280700683594,71.9895248413086,180.79629516601562
2020-06-09,83.70513153076172,72.46477508544922,182.17845153808594
2020-06-10,85.85865783691406,72.9469985961914,188.93582153320312
2020-06-11,81.73653411865234,69.86109924316406,178.7902374267578
2020-06-12,82.44220733642578,70.3259048461914,180.2012176513672
2020-06-15,83.4617919921875,70.65782928466797,181.35304260253906
2020-06-16,85.67372131347656,71.79594421386719,185.79713439941406
2020-06-17,85.55449676513672,72.21395874023438,186.4402313232422
2020-06-18,85.58855438232422,71.45952606201172,188.4366455078125
2020-06-19,85.09945678710938,71.24853515625,187.3136444091797
2020-06-22,87.32598114013672,72.25079345703125,192.5160369873047
2020-06-23,89.18992614746094,72.87532043457031,193.80223083496094
2020-06-24,87.61553192138672,71.26097869873047,189.89566040039062
2020-06-25,88.77869415283203,71.72676086425781,192.29522705078125
2020-06-26,86.05089569091797,67.6744613647461,188.44627380371094
2020-06-29,88.03408813476562,69.41968536376953,190.4715576171875
2020-06-30,88.76895904541016,70.34729766845703,195.3379669189453
2020-07-01,88.60105895996094,71.56304931640625,196.4801788330078
2020-07-02,88.60105895996094,72.88975524902344,197.9775390625
2020-07-06,90.97116088867188,74.43245697021484,202.23924255371094
2020-07-07,90.68887329101562,73.908935546875,199.8876190185547
2020-07-08,92.801025390625,74.4473876953125,204.2837371826172
2020-07-09,93.20010375976562,75.19335174560547,205.7139129638672
2020-07-10,93.36314392089844,76.72359466552734,205.08993530273438
2020-07-13,92.93241882324219,75.21076202392578,198.75503540039062
2020-07-14,94.47032928466797,75.67059326171875,199.9835968017578
2020-07-15,95.12002563476562,75.3252182006836,199.68606567382812
2020-07-16,93.9495849609375,75.54219818115234,195.7315216064453
2020-07-17,93.759765625,75.42027282714844,194.7332763671875
2020-07-20,95.73567199707031,77.91695404052734,203.10308837890625
2020-07-21,94.41434478759766,77.55366516113281,200.36752319335938
2020-07-22,94.67958068847656,78.05479431152344,203.24708557128906
2020-07-23,90.37008666992188,75.42674255371094,194.40692138671875
2020-07-24,90.146240234375,75.23714447021484,193.21669006347656
2020-07-27,92.28273010253906,76.14932250976562,195.66432189941406
2020-07-28,90.76675415039062,74.66336059570312,193.9077911376953
2020-07-29,92.50659942626953,75.74224853515625,195.8658447265625
2020-07-30,93.62593841552734,76.21154022216797,195.71229553222656
2020-07-31,103.42752838134766,73.7984619140625,196.77772521972656
2020-08-03,106.03364562988281,73.37496948242188,207.84471130371094
2020-08-04,106.74173736572266,72.90318298339844,204.7252655029297
2020-08-05,107.1286392211914,73.3331527709961,204.3892822265625
2020-08-06,110.86630249023438,74.65141296386719,207.66238403320312
2020-08-07,108.34565734863281,74.37224578857422,203.94775390625
2020-08-10,109.92044067382812,74.45236206054688,199.8876190185547
2020-08-11,106.65142822265625,73.66707611083984,195.21316528320312
2020-08-12,110.1959228515625,74.97588348388672,200.78990173339844
2020-08-13,112.1460952758789,75.56459045410156,200.3195343017578
2020-08-14,112.0461654663086,75.03111267089844,200.5115203857422
2020-08-17,111.75362396240234,75.54120635986328,201.83609008789062
2020-08-18,112.6848373413086,77.56262969970703,202.99749755859375
2020-08-19,112.82623291015625,77.01173400878906,201.76596069335938
2020-08-20,115.3298110961914,78.71467590332031,206.46133422851562
2020-08-21,121.27304077148438,78.64848327636719,204.9603271484375
2020-08-24,122.72346496582031,79.03565216064453,205.60499572753906
2020-08-25,121.71672058105469,80.03192901611328,208.27981567382812
2020-08-26,123.3719482421875,82.22952270507812,212.78274536132812
2020-08-27,121.89708709716797,81.3312759399414,218.00729370117188
2020-08-28,121.69963073730469,81.83290100097656,220.24911499023438
2020-08-31,125.82672882080078,81.32380676269531,216.9970245361328
2020-09-01,130.83876037597656,82.6440658569336,218.6712188720703
2020-09-02,128.12796020507812,86.00662994384766,222.885498046875
2020-09-03,117.86992645263672,81.70500946044922,209.07838439941406
2020-09-04,117.94794464111328,79.1769790649414,206.14376831054688
2020-09-08,110.0106430053711,76.25830841064453,194.99229431152344
2020-09-09,114.3985824584961,77.48101043701172,203.29580688476562
2020-09-10,110.66394805908203,76.2398910522461,197.59979248046875
2020-09-11,109.2110595703125,75.67755889892578,196.31048583984375
2020-09-14,112.48738098144531,75.60588836669922,197.63827514648438
2020-09-15,112.66292572021484,76.70866394042969,200.88076782226562
2020-09-16,109.33782196044922,75.68650817871094,197.2919158935547
2020-09-17,107.59239196777344,74.42398834228516,195.2328643798828
2020-09-18,104.17955017089844,72.65536499023438,192.80819702148438
2020-09-21,107.33887481689453,71.22066497802734,194.8768768310547
2020-09-22,109.0257797241211,72.9275894165039,199.57223510742188
2020-09-23,104.45258331298828,70.42693328857422,193.00064086914062
2020-09-24,105.52519226074219,71.07783508300781,195.50228881835938
2020-09-25,109.48407745361328,71.90740966796875,199.9570770263672
2020-09-28,112.09734344482422,72.88080596923828,201.5157928466797
2020-09-29,111.24900817871094,73.12017059326172,199.4182891845703
2020-09-30,112.92620086669922,73.13361358642578,202.3721160888672
2020-10-01,113.88177490234375,74.15328216552734,204.42153930664062
2020-10-02,110.20567321777344,72.57723999023438,198.38873291015625
2020-10-05,113.5989990234375,73.95074462890625,202.42022705078125
2020-10-06,110.3421859741211,72.32940673828125,198.11932373046875
2020-10-07,112.21435546875,72.67030334472656,201.89100646972656
2020-10-08,112.10710906982422,73.94625854492188,202.61264038085938
2020-10-09,114.05731201171875,75.40385437011719,207.644775390625
2020-10-12,121.30228424072266,78.08763885498047,213.02330017089844
2020-10-13,118.08445739746094,78.21353912353516,214.42807006835938
2020-10-14,118.17223358154297,78.03439331054688,212.5037078857422
2020-10-15,117.70417785644531,77.58900451660156,211.34912109375
2020-10-16,116.05623626708984,78.27973175048828,211.34912109375
2020-10-19,113.09195709228516,76.3687744140625,206.11492919921875
2020-10-20,114.5838394165039,77.42975616455078,206.52865600585938
2020-10-21,113.95977783203125,79.2899398803711,206.6729736328125
2020-10-22,112.86769104003906,80.38575744628906,206.75958251953125
2020-10-23,112.17535400390625,81.6632080078125,208.0488739013672
2020-10-26,112.18511962890625,79.14762115478516,202.131591796875
2020-10-27,113.69650268554688,79.8348617553711,205.18162536621094
2020-10-28,108.43097686767578,75.47352600097656,195.01153564453125
2020-10-29,112.44839477539062,77.99259185791016,196.97439575195312
2020-10-30,106.14923095703125,80.66841125488281,194.80950927734375
2020-11-02,106.06148529052734,80.91822814941406,194.6748046875
2020-11-03,107.68990325927734,82.12153625488281,198.6196746826172
2020-11-04,112.08760833740234,87.0442123413086,208.202880859375
2020-11-05,116.0660171508789,87.75286102294922,214.84176635742188
2020-11-06,115.93415069580078,87.6722412109375,215.2555389404297
2020-11-09,113.61917877197266,87.73445129394531,210.1271514892578
2020-11-10,113.27730560302734,86.6092758178711,203.02638244628906
2020-11-11,116.71556854248047,87.22236633300781,208.35678100585938
2020-11-12,116.44207763671875,87.07955169677734,207.28878784179688
2020-11-13,116.49091339111328,88.43214416503906,208.31826782226562
2020-11-16,117.50675201416016,88.64911651611328,209.0110626220703
2020-11-17,116.61788940429688,88.09027099609375,206.34584045410156
2020-11-18,115.28945922851562,86.9272689819336,203.62545776367188
2020-11-19,115.88531494140625,87.78022766113281,204.9181365966797
2020-11-20,114.61549377441406,86.69886016845703,202.9597930908203
2020-11-23,111.20650482177734,86.33407592773438,202.68971252441406
2020-11-24,112.4958724975586,88.02706146240234,206.3072967529297
2020-11-25,113.33589172363281,88.15396118164062,206.31690979003906
2020-11-27,113.88288879394531,89.23683166503906,207.62890625
2020-11-30,116.2857894897461,87.62199401855469,206.50987243652344
2020-12-01,119.87056732177734,89.4811782836914,208.57424926757812
2020-12-02,120.22222900390625,90.96664428710938,207.76393127441406
2020-12-03,120.08545684814453,90.90791320800781,206.67384338378906
2020-12-04,119.41148376464844,90.96862030029297,206.7895965576172
2020-12-07,120.87664031982422,90.54513549804688,206.7221221923828
2020-12-08,121.49202728271484,90.49884796142578,208.38134765625
2020-12-09,118.95240020751953,88.78596496582031,204.3200225830078
2020-12-10,120.37848663330078,88.34803771972656,203.0852508544922
2020-12-11,119.5677719116211,88.66852569580078,205.7284698486328
2020-12-14,118.95240020751953,87.58815002441406,206.63525390625
2020-12-15,124.91075134277344,87.97181701660156,206.56776428222656
2020-12-16,124.84239196777344,87.73445129394531,211.53585815429688
2020-12-17,125.71170806884766,86.98300170898438,211.67091369628906
2020-12-18,123.71908569335938,86.14249420166016,210.8702392578125
2020-12-21,125.25262451171875,86.55851745605469,214.72897338867188
2020-12-22,128.81788635253906,85.76876831054688,216.03128051757812
2020-12-23,127.91924285888672,86.2106704711914,213.2144012451172
2020-12-24,128.9058074951172,86.53263854980469,214.88328552246094
2020-12-28,133.51622009277344,88.3858642578125,217.01527404785156
2020-12-29,131.73843383789062,87.5214614868164,216.23387145996094
2020-12-30,130.6151580810547,86.56597900390625,213.8511199951172
2020-12-31,129.6090545654297,87.18107604980469,214.56497192382812
2021-01-04,126.40522766113281,86.00464630126953,210.00198364257812
2021-01-05,127.96807098388672,86.63565063476562,210.20458984375
2021-01-06,123.66047668457031,86.35548400878906,204.75411987304688
2021-01-07,127.88017272949219,88.94123077392578,210.580810546875
2021-01-08,128.9839324951172,89.93453216552734,211.86383056640625
2021-01-11,125.98522186279297,87.91956329345703,209.80909729003906
2021-01-12,125.80938720703125,86.91582489013672,207.33949279785156
2021-01-13,127.8508529663086,87.30648040771484,208.69969177246094
2021-01-14,125.91685485839844,86.59883117675781,205.49693298339844
2021-01-15,124.18792724609375,86.4002685546875,205.1400146484375
2021-01-19,124.86193084716797,89.12088012695312,208.79615783691406
2021-01-20,128.9644317626953,93.90025329589844,216.4171600341797
2021-01-21,133.6919708251953,94.1167221069336,217.02488708496094
2021-01-22,135.8409423828125,94.60440826416016,217.9702911376953
2021-01-25,139.60154724121094,94.52230072021484,221.42388916015625
2021-01-26,139.83595275878906,95.41008758544922,224.1249542236328
2021-01-27,138.76153564453125,91.10796356201172,224.67483520507812
2021-01-28,133.9069366455078,92.71635437011719,230.49188232421875
2021-01-29,128.89601135253906,91.35430908203125,223.76806640625
2021-02-01,131.0254364013672,94.61933135986328,231.18649291992188
2021-02-02,131.85565185546875,95.92118072509766,231.05137634277344
2021-02-03,130.83006286621094,103.01557159423828,234.41819763183594
2021-02-04,134.19996643066406,102.63238525390625,233.46310424804688
2021-02-05,133.7841796875,104.40548706054688,233.6464080810547
2021-02-08,133.93092346191406,104.15219116210938,233.90687561035156
2021-02-09,133.05052185058594,103.68440246582031,235.1609344482422
2021-02-10,132.44400024414062,104.27510070800781,234.24453735351562
2021-02-11,132.18963623046875,104.30049133300781,235.8555450439453
2021-02-12,132.42445373535156,104.70954895019531,236.33790588378906
2021-02-16,130.2918701171875,105.59485626220703,235.09339904785156
2021-02-17,127.99300384521484,105.9138412475586,236.11834716796875
2021-02-18,126.88758850097656,105.36095428466797,235.72195434570312
2021-02-19,127.04411315917969,104.56175231933594,232.9952392578125
2021-02-22,123.25833892822266,102.75729370117188,226.74903869628906
2021-02-23,123.12137603759766,103.05488586425781,225.5500946044922
2021-02-24,122.62246704101562,104.2646484375,226.78770446777344
2021-02-25,118.35733795166016,101.08919525146484,221.41172790527344
2021-02-26,118.62147521972656,101.36289978027344,224.6895294189453
2021-03-01,125.00936889648438,103.58488464355469,229.0986328125
2021-03-02,122.39747619628906,103.3027114868164,226.13023376464844
2021-03-03,119.404052734375,100.85779571533203,220.02903747558594
2021-03-04,117.51604461669922,101.97151184082031,219.2264862060547
2021-03-05,118.7779769897461,104.93000793457031,223.9353790283203
2021-03-08,113.82807159423828,100.73139190673828,219.8646697998047
2021-03-09,118.45516204833984,102.15116119384766,226.04318237304688
2021-03-10,117.36930847167969,102.26712036132812,224.72821044921875
2021-03-11,119.30623626708984,105.24003601074219,229.28231811523438
2021-03-12,118.39646911621094,102.60999298095703,227.947998046875
2021-03-15,121.29205322265625,102.83741760253906,227.0391082763672
2021-03-16,122.8376693725586,104.13278198242188,229.8431396484375
2021-03-17,122.0453109741211,104.06111145019531,229.19532775878906
2021-03-18,117.9073486328125,101.33104705810547,223.08445739746094
2021-03-19,117.37908935546875,101.67840576171875,222.7267303466797
2021-03-22,120.70512390136719,101.44898223876953,228.18006896972656
2021-03-23,119.87362670898438,102.16410827636719,229.7174530029297
2021-03-24,117.47692108154297,101.77096557617188,227.6676025390625
2021-03-25,117.96603393554688,101.73612976074219,224.65086364746094
2021-03-26,118.57255554199219,101.2977066040039,228.65382385253906
2021-03-29,118.7486343383789,102.31289672851562,227.45486450195312
2021-03-30,117.29106140136719,102.29249572753906,224.17709350585938
2021-03-31,119.49210357666016,102.94391632080078,227.9673614501953
2021-04-01,120.3236083984375,106.38361358642578,234.32955932617188
2021-04-05,123.16050720214844,110.75292205810547,240.82717895507812
2021-04-06,123.4637451171875,110.71311950683594,239.65725708007812
2021-04-07,125.11697387695312,111.95374298095703,241.62969970703125
2021-04-08,127.52344512939453,112.73802185058594,244.86886596679688
2021-04-09,130.10601806640625,113.75520324707031,247.38282775878906
2021-04-12,128.38429260253906,112.20803833007812,247.4408416748047
2021-04-13,131.50489807128906,112.82909393310547,249.93540954589844
2021-04-14,129.15711975097656,112.21051025390625,247.13140869140625
2021-04-15,131.57339477539062,114.29166412353516,250.91201782226562
2021-04-16,131.2407684326172,114.3464126586914,252.1109619140625
2021-04-19,131.9059600830078,114.57730865478516,250.1771240234375
2021-04-20,130.21363830566406,114.14087677001953,249.7130584716797
2021-04-21,130.5951690673828,114.12395477294922,251.95620727539062
2021-04-22,129.06906127929688,112.86144256591797,248.6591339111328
2021-04-23,131.3972930908203,115.2192611694336,252.50738525390625
2021-04-26,131.78857421875,115.78856658935547,252.89410400390625
2021-04-27,131.4657745361328,114.81219482421875,253.30026245117188
2021-04-28,130.6733856201172,118.43453216552734,246.13548278808594
2021-04-29,130.57554626464844,120.9217529296875,244.15328979492188
2021-04-30,128.59951782226562,119.93791961669922,243.83425903320312
2021-05-03,129.656005859375,119.19393920898438,243.5248260498047
2021-05-04,125.06805419921875,117.1575927734375,239.5895538330078
2021-05-05,125.31262969970703,117.28150177001953,238.313232421875
2021-05-06,126.91693878173828,118.5062026977539,241.46536254882812
2021-05-07,127.59309387207031,119.3691177368164,244.10499572753906
2021-05-10,124.30059814453125,116.53105926513672,238.99972534179688
2021-05-11,123.3794937133789,114.89381408691406,238.0811767578125
2021-05-12,120.3025894165039,111.42623901367188,231.09043884277344
2021-05-13,122.4583969116211,112.56533813476562,234.98707580566406
2021-05-14,124.88853454589844,115.26206970214844,239.93760681152344
2021-05-17,123.73225402832031,115.5233383178711,237.06590270996094
2021-05-18,122.34080505371094,114.6285629272461,235.03543090820312
2021-05-19,122.18400573730469,114.89131927490234,235.61688232421875
2021-05-20,124.75135040283203,117.24915313720703,238.87318420410156
2021-05-21,122.90913391113281,116.70223999023438,237.60360717773438
2021-05-24,124.54557037353516,119.76624298095703,243.04049682617188
2021-05-25,124.34960174560547,119.88566589355469,243.95150756835938
2021-05-26,124.30059814453125,121.10289764404297,243.7285919189453
2021-05-27,122.76215362548828,119.55921173095703,241.6158447265625
2021-05-28,122.10562133789062,120.00958251953125,241.97445678710938
2021-06-01,121.78225708007812,120.91777801513672,239.7648162841797
2021-06-02,122.54658508300781,120.49329376220703,239.66790771484375
2021-06-03,121.05714416503906,119.6637191772461,238.12696838378906
2021-06-04,123.35990142822266,122.01010131835938,243.0501708984375
2021-06-07,123.36968994140625,122.72321319580078,245.9769744873047
2021-06-08,124.19280242919922,123.55728149414062,244.7752685546875
2021-06-09,124.5749740600586,123.98275756835938,245.7637939453125
2021-06-10,123.57547760009766,125.48564147949219,249.30111694335938
2021-06-11,124.79055786132812,125.10395050048828,249.9311065673828
2021-06-14,127.857666015625,125.75636291503906,251.86940002441406
2021-06-15,127.03453063964844,125.43885803222656,250.3865203857422
2021-06-16,127.53425598144531,125.10395050048828,249.43679809570312
2021-06-17,129.1413116455078,125.77527618408203,252.84820556640625
2021-06-18,127.8380355834961,124.97555541992188,251.42356872558594
2021-06-21,129.64108276367188,125.85887145996094,254.5247802734375
2021-06-22,131.2873077392578,126.40081024169922,257.31591796875
2021-06-23,131.01292419433594,125.86534881591797,257.083251953125
2021-06-24,130.72877502441406,126.68196868896484,258.4594421386719
2021-06-25,130.43479919433594,126.39633178710938,256.8410339355469
2021-06-28,132.07122802734375,126.2216567993164,260.4268798828125
2021-06-29,133.590087890625,125.42442321777344,263.02410888671875
2021-06-30,134.20741271972656,124.72525024414062,262.5395812988281
2021-07-01,134.5111846923828,125.77277374267578,263.2178955078125
2021-07-02,137.14710998535156,128.11219787597656,269.081298828125
2021-07-06,139.16574096679688,129.1592254638672,269.0909423828125
2021-07-07,141.6644744873047,129.46429443359375,271.2908935546875
2021-07-08,140.36117553710938,128.5680389404297,268.8583679199219
2021-07-09,142.19363403320312,128.96365356445312,269.3622741699219
2021-07-12,141.59588623046875,129.94850158691406,268.7614440917969
2021-07-13,142.7129364013672,130.37698364257812,272.3084411621094
2021-07-14,146.1524200439453,131.45985412597656,273.7912902832031
2021-07-15,145.4958953857422,130.64768981933594,272.35693359375
2021-07-16,143.44790649414062,131.22396850585938,272.0855712890625
2021-07-19,139.5870819091797,128.64466857910156,268.46099853515625
2021-07-20,143.21270751953125,130.4834747314453,270.69970703125
2021-07-21,142.477783203125,131.9753875732422,272.71551513671875
2021-07-22,143.84967041015625,132.69996643066406,277.30926513671875
2021-07-23,145.57427978515625,137.1663055419922,280.7303161621094
2021-07-26,145.9956512451172,138.98619079589844,280.12939453125
2021-07-27,143.82029724121094,136.151611328125,277.69683837890625
2021-07-28,142.0662384033203,135.73858642578125,277.3867492675781
2021-07-29,142.7129364013672,135.89682006835938,277.6581115722656
2021-07-30,142.92852783203125,134.58355712890625,276.1171569824219
2021-08-02,142.5953826904297,135.3484344482422,276.02996826171875
2021-08-03,144.3984375,135.6375732421875,278.25897216796875
2021-08-04,143.99664306640625,135.38723754882812,277.66778564453125
2021-08-05,144.10443115234375,136.29444885253906,280.5849914550781
2021-08-06,143.41744995117188,136.38998413085938,280.52679443359375
2021-08-09,143.36842346191406,137.3514404296875,279.4316101074219
2021-08-10,142.88754272460938,137.44549560546875,277.5999755859375
2021-08-11,143.1427001953125,137.04042053222656,278.0942687988281
2021-08-12,146.1162567138672,137.7371063232422,280.865966796875
2021-08-13,146.32232666015625,137.7535400390625,283.81219482421875
2021-08-16,148.30470275878906,138.26112365722656,285.5081481933594
2021-08-17,147.3920135498047,136.65325927734375,284.0350341796875
2021-08-18,143.63336181640625,135.92620849609375,282.2969665527344
2021-08-19,143.96702575683594,136.26806640625,288.1617431640625
2021-08-20,145.42929077148438,137.7843780517578,295.5316162109375
2021-08-23,146.92098999023438,140.43434143066406,295.8132019042969
2021-08-24,146.8326416015625,141.72720336914062,293.84210205078125
2021-08-25,145.59608459472656,142.27610778808594,293.2497863769531
2021-08-26,144.79141235351562,141.45301818847656,290.4144287109375
2021-08-27,145.83163452148438,143.8690643310547,291.0262451171875
2021-08-30,150.26744079589844,144.78375244140625,294.783935546875
2021-08-31,149.00144958496094,144.77626037597656,293.12353515625
2021-09-01,149.6687774658203,145.15447998046875,293.0749816894531
2021-09-02,150.7875518798828,143.53912353515625,292.4147033691406
2021-09-03,151.42544555664062,144.09249877929688,292.4050598144531
2021-09-07,153.77093505859375,144.83299255371094,291.4728698730469
2021-09-08,152.2203826904297,144.20050048828125,291.5019836425781
2021-09-09,151.1997528076172,144.2303466796875,288.6278381347656
2021-09-10,146.19476318359375,141.25196838378906,287.1325378417969
2021-09-13,146.76397705078125,142.78868103027344,288.3753662109375
2021-09-14,145.3605499267578,142.72996520996094,291.0941467285156
2021-09-15,146.25364685058594,144.52146911621094,295.9782409667969
2021-09-16,146.01808166503906,143.69290161132812,296.3666687011719
2021-09-17,143.33897399902344,140.796630859375,291.1718444824219
2021-09-20,140.27713012695312,138.36166381835938,285.763427734375
2021-09-21,140.75794982910156,138.98818969726562,286.2489013671875
2021-09-22,143.1328887939453,140.27410888671875,289.91925048828125
2021-09-23,144.09461975097656,141.1579132080078,290.8708190917969
2021-09-24,144.1829376220703,141.96060180664062,290.6669006347656
2021-09-27,142.66184997558594,140.8339385986328,285.6372375488281
2021-09-28,139.26629638671875,135.54202270507812,275.29608154296875
2021-09-29,140.1691436767578,133.88685607910156,275.7621765136719
2021-09-30,138.86390686035156,132.63726806640625,273.7425231933594
2021-10-01,139.9924774169922,135.81919860839844,280.71429443359375
2021-10-04,136.54791259765625,133.13442993164062,274.8979797363281
2021-10-05,138.48118591308594,135.5350341796875,280.38409423828125
2021-10-06,139.35459899902344,136.7064971923828,284.6078796386719
2021-10-07,140.62054443359375,138.52935791015625,286.2974853515625
2021-10-08,140.23780822753906,139.39576721191406,286.2974853515625
2021-10-11,140.14950561523438,138.19296264648438,285.6955261230469
2021-10-12,138.87371826171875,136.06849670410156,284.3846435546875
2021-10-13,138.284912109375,137.24990844726562,287.71514892578125
2021-10-14,141.08180236816406,140.74537658691406,293.9682922363281
2021-10-15,142.14170837402344,141.00711059570312,295.38592529296875
